Latitude,Longitude,Risk_Level,High_Risk_Prob
63.14093959731544,-114.12080536912751,HIGH,0.63
63.14093959731544,-113.52348993288591,HIGH,0.6204
63.14093959731544,-112.9261744966443,HIGH,0.6239
63.14093959731544,-112.32885906040269,HIGH,0.6076
63.14093959731544,-111.73154362416108,HIGH,0.6208
63.14093959731544,-111.13422818791946,HIGH,0.6208
63.14093959731544,-110.53691275167785,HIGH,0.6262
63.14093959731544,-109.93959731543625,HIGH,0.6262
63.14093959731544,-109.34228187919463,HIGH,0.6311
63.14093959731544,-108.74496644295303,HIGH,0.6311
63.14093959731544,-108.14765100671141,HIGH,0.6311
63.14093959731544,-107.5503355704698,HIGH,0.6311
63.14093959731544,-106.95302013422818,HIGH,0.6327
63.14093959731544,-106.35570469798657,HIGH,0.6361
63.14093959731544,-105.75838926174497,HIGH,0.6175
63.14093959731544,-105.16107382550335,HIGH,0.6175
63.14093959731544,-104.56375838926175,HIGH,0.6175
63.14093959731544,-103.96644295302013,HIGH,0.6175
63.14093959731544,-103.36912751677852,HIGH,0.6175
63.14093959731544,-102.7718120805369,HIGH,0.6175
63.14093959731544,-102.1744966442953,HIGH,0.6175
63.14093959731544,-101.57718120805369,HIGH,0.6175
63.14093959731544,-100.97986577181209,HIGH,0.6175
63.14093959731544,-100.38255033557047,HIGH,0.6175
63.14093959731544,-99.78523489932886,HIGH,0.6143
63.14093959731544,-99.18791946308724,HIGH,0.6143
63.14093959731544,-98.59060402684563,HIGH,0.6143
63.14093959731544,-97.99328859060402,HIGH,0.6143
63.14093959731544,-97.39597315436242,HIGH,0.6132
63.14093959731544,-96.79865771812081,HIGH,0.6132
63.14093959731544,-96.20134228187919,HIGH,0.6132
63.14093959731544,-95.60402684563758,HIGH,0.6132
63.14093959731544,-95.00671140939596,HIGH,0.6132
63.14093959731544,-94.40939597315436,HIGH,0.6132
63.14093959731544,-93.81208053691276,HIGH,0.6132
63.14093959731544,-93.21476510067114,HIGH,0.6132
63.14093959731544,-92.61744966442953,HIGH,0.6132
63.14093959731544,-92.02013422818791,HIGH,0.6132
63.14093959731544,-91.4228187919463,HIGH,0.6132
63.14093959731544,-90.8255033557047,HIGH,0.6132
63.14093959731544,-90.22818791946308,HIGH,0.6132
63.14093959731544,-89.63087248322148,HIGH,0.6132
63.14093959731544,-89.03355704697987,HIGH,0.6132
63.14093959731544,-88.43624161073825,HIGH,0.6132
63.14093959731544,-87.83892617449663,HIGH,0.6132
63.14093959731544,-87.24161073825503,HIGH,0.6132
63.14093959731544,-86.64429530201342,HIGH,0.6132
63.14093959731544,-86.04697986577182,HIGH,0.6132
63.14093959731544,-85.4496644295302,HIGH,0.6132
63.14093959731544,-84.85234899328859,HIGH,0.6132
63.14093959731544,-84.25503355704697,HIGH,0.6132
63.14093959731544,-83.65771812080537,HIGH,0.6132
63.14093959731544,-83.06040268456375,HIGH,0.6132
63.14093959731544,-82.46308724832215,HIGH,0.6132
63.14093959731544,-81.86577181208054,HIGH,0.6132
63.14093959731544,-81.26845637583892,HIGH,0.6131
63.14093959731544,-80.67114093959731,HIGH,0.6131
63.14093959731544,-80.07382550335569,HIGH,0.6114
63.14093959731544,-79.47651006711409,HIGH,0.6169
63.14093959731544,-78.87919463087249,HIGH,0.6169
63.14093959731544,-78.28187919463087,HIGH,0.6169
63.14093959731544,-77.68456375838926,HIGH,0.6169
63.14093959731544,-77.08724832214764,HIGH,0.6169
63.14093959731544,-76.48993288590604,HIGH,0.6169
63.14093959731544,-75.89261744966443,HIGH,0.6169
63.14093959731544,-75.29530201342281,HIGH,0.6169
63.14093959731544,-74.69798657718121,HIGH,0.6169
63.14093959731544,-74.1006711409396,HIGH,0.6169
63.14093959731544,-73.50335570469798,HIGH,0.6169
63.14093959731544,-72.90604026845638,HIGH,0.6169
63.14093959731544,-72.30872483221476,HIGH,0.6169
63.14093959731544,-71.71140939597315,HIGH,0.6169
63.14093959731544,-71.11409395973153,HIGH,0.6169
63.14093959731544,-70.51677852348993,HIGH,0.6169
63.14093959731544,-69.91946308724832,HIGH,0.6169
63.14093959731544,-69.3221476510067,HIGH,0.6169
63.14093959731544,-68.7248322147651,HIGH,0.6169
63.14093959731544,-68.12751677852349,HIGH,0.6169
63.14093959731544,-67.53020134228187,HIGH,0.6169
63.14093959731544,-66.93288590604027,HIGH,0.6169
63.14093959731544,-66.33557046979865,HIGH,0.6169
63.14093959731544,-65.73825503355704,HIGH,0.6169
63.14093959731544,-65.14093959731544,HIGH,0.6169
63.14093959731544,-64.54362416107382,HIGH,0.6169
63.14093959731544,-63.94630872483221,HIGH,0.6172
63.14093959731544,-63.348993288590606,HIGH,0.6172
63.14093959731544,-62.75167785234899,HIGH,0.6172
63.14093959731544,-62.154362416107375,HIGH,0.6172
63.14093959731544,-61.557046979865774,HIGH,0.6172
63.14093959731544,-60.95973154362416,HIGH,0.6172
63.14093959731544,-60.36241610738254,HIGH,0.6172
63.14093959731544,-59.76510067114094,HIGH,0.6172
63.14093959731544,-59.16778523489933,HIGH,0.6153
63.14093959731544,-58.57046979865771,HIGH,0.6153
63.14093959731544,-57.97315436241611,HIGH,0.6153
63.14093959731544,-57.375838926174495,HIGH,0.6091
63.14093959731544,-56.77852348993288,HIGH,0.6091
63.14093959731544,-56.181208053691265,HIGH,0.6091
63.14093959731544,-55.58389261744966,HIGH,0.6091
63.14093959731544,-54.98657718120805,HIGH,0.6091
63.14093959731544,-54.38926174496643,HIGH,0.6091
63.14093959731544,-53.79194630872483,HIGH,0.6091
63.14093959731544,-53.194630872483216,HIGH,0.6091
63.14093959731544,-52.5973154362416,HIGH,0.6091
63.14093959731544,-52.0,HIGH,0.6091
63.42281879194631,-141.0,HIGH,0.6589
63.42281879194631,-140.40268456375838,HIGH,0.6589
63.42281879194631,-139.80536912751677,HIGH,0.6589
63.42281879194631,-139.20805369127515,HIGH,0.6589
63.42281879194631,-138.61073825503357,HIGH,0.671
63.42281879194631,-138.01342281879195,HIGH,0.6634
63.42281879194631,-137.41610738255034,HIGH,0.6613
63.42281879194631,-136.81879194630872,HIGH,0.6642
63.42281879194631,-136.2214765100671,HIGH,0.6642
63.42281879194631,-135.6241610738255,HIGH,0.6642
63.42281879194631,-135.0268456375839,HIGH,0.6655
63.42281879194631,-134.4295302013423,HIGH,0.6655
63.42281879194631,-133.83221476510067,HIGH,0.6655
63.42281879194631,-133.23489932885906,HIGH,0.6655
63.42281879194631,-132.63758389261744,HIGH,0.6655
63.42281879194631,-132.04026845637583,HIGH,0.6655
63.42281879194631,-131.44295302013424,HIGH,0.6655
63.42281879194631,-130.84563758389262,HIGH,0.6655
63.42281879194631,-130.248322147651,HIGH,0.6655
63.42281879194631,-129.6510067114094,HIGH,0.6655
63.42281879194631,-129.05369127516778,HIGH,0.6655
63.42281879194631,-128.45637583892616,HIGH,0.6655
63.42281879194631,-127.85906040268456,HIGH,0.6655
63.42281879194631,-127.26174496644295,HIGH,0.6655
63.42281879194631,-126.66442953020135,HIGH,0.6655
63.42281879194631,-126.06711409395973,HIGH,0.6655
63.42281879194631,-125.46979865771812,HIGH,0.6579
63.42281879194631,-124.87248322147651,HIGH,0.6612
63.42281879194631,-124.2751677852349,HIGH,0.6621
63.42281879194631,-123.67785234899328,HIGH,0.6621
63.42281879194631,-123.08053691275168,HIGH,0.6621
63.42281879194631,-122.48322147651007,HIGH,0.6621
63.42281879194631,-121.88590604026845,HIGH,0.6621
63.42281879194631,-121.28859060402684,HIGH,0.6621
63.42281879194631,-120.69127516778524,HIGH,0.6621
63.42281879194631,-120.09395973154362,HIGH,0.6621
63.42281879194631,-119.49664429530202,HIGH,0.6621
63.42281879194631,-118.8993288590604,HIGH,0.6621
63.42281879194631,-118.30201342281879,HIGH,0.6778
63.42281879194631,-117.70469798657717,HIGH,0.6649
63.42281879194631,-117.10738255033557,HIGH,0.6692
63.42281879194631,-116.51006711409396,HIGH,0.6698
63.42281879194631,-115.91275167785236,HIGH,0.6485
63.42281879194631,-115.31543624161074,HIGH,0.6304
63.42281879194631,-114.71812080536913,HIGH,0.63
63.42281879194631,-114.12080536912751,HIGH,0.63
63.42281879194631,-113.52348993288591,HIGH,0.6204
63.42281879194631,-112.9261744966443,HIGH,0.6239
63.42281879194631,-112.32885906040269,HIGH,0.6076
63.42281879194631,-111.73154362416108,HIGH,0.6208
63.42281879194631,-111.13422818791946,HIGH,0.6208
63.42281879194631,-110.53691275167785,HIGH,0.6262
63.42281879194631,-109.93959731543625,HIGH,0.6262
63.42281879194631,-109.34228187919463,HIGH,0.6311
63.42281879194631,-108.74496644295303,HIGH,0.6311
63.42281879194631,-108.14765100671141,HIGH,0.6311
63.42281879194631,-107.5503355704698,HIGH,0.6311
63.42281879194631,-106.95302013422818,HIGH,0.6327
63.42281879194631,-106.35570469798657,HIGH,0.6361
63.42281879194631,-105.75838926174497,HIGH,0.6175
63.42281879194631,-105.16107382550335,HIGH,0.6175
63.42281879194631,-104.56375838926175,HIGH,0.6175
63.42281879194631,-103.96644295302013,HIGH,0.6175
63.42281879194631,-103.36912751677852,HIGH,0.6175
63.42281879194631,-102.7718120805369,HIGH,0.6175
63.42281879194631,-102.1744966442953,HIGH,0.6175
63.42281879194631,-101.57718120805369,HIGH,0.6175
63.42281879194631,-100.97986577181209,HIGH,0.6175
63.42281879194631,-100.38255033557047,HIGH,0.6175
63.42281879194631,-99.78523489932886,HIGH,0.6143
63.42281879194631,-99.18791946308724,HIGH,0.6143
63.42281879194631,-98.59060402684563,HIGH,0.6143
63.42281879194631,-97.99328859060402,HIGH,0.6143
63.42281879194631,-97.39597315436242,HIGH,0.6132
63.42281879194631,-96.79865771812081,HIGH,0.6132
63.42281879194631,-96.20134228187919,HIGH,0.6132
63.42281879194631,-95.60402684563758,HIGH,0.6132
63.42281879194631,-95.00671140939596,HIGH,0.6132
63.42281879194631,-94.40939597315436,HIGH,0.6132
63.42281879194631,-93.81208053691276,HIGH,0.6132
63.42281879194631,-93.21476510067114,HIGH,0.6132
63.42281879194631,-92.61744966442953,HIGH,0.6132
63.42281879194631,-92.02013422818791,HIGH,0.6132
63.42281879194631,-91.4228187919463,HIGH,0.6132
63.42281879194631,-90.8255033557047,HIGH,0.6132
63.42281879194631,-90.22818791946308,HIGH,0.6132
63.42281879194631,-89.63087248322148,HIGH,0.6132
63.42281879194631,-89.03355704697987,HIGH,0.6132
63.42281879194631,-88.43624161073825,HIGH,0.6132
63.42281879194631,-87.83892617449663,HIGH,0.6132
63.42281879194631,-87.24161073825503,HIGH,0.6132
63.42281879194631,-86.64429530201342,HIGH,0.6132
63.42281879194631,-86.04697986577182,HIGH,0.6132
63.42281879194631,-85.4496644295302,HIGH,0.6132
63.42281879194631,-84.85234899328859,HIGH,0.6132
63.42281879194631,-84.25503355704697,HIGH,0.6132
63.42281879194631,-83.65771812080537,HIGH,0.6132
63.42281879194631,-83.06040268456375,HIGH,0.6132
63.42281879194631,-82.46308724832215,HIGH,0.6132
63.42281879194631,-81.86577181208054,HIGH,0.6132
63.42281879194631,-81.26845637583892,HIGH,0.6131
63.42281879194631,-80.67114093959731,HIGH,0.6131
63.42281879194631,-80.07382550335569,HIGH,0.6114
63.42281879194631,-79.47651006711409,HIGH,0.6169
63.42281879194631,-78.87919463087249,HIGH,0.6169
63.42281879194631,-78.28187919463087,HIGH,0.6169
63.42281879194631,-77.68456375838926,HIGH,0.6169
63.42281879194631,-77.08724832214764,HIGH,0.6169
63.42281879194631,-76.48993288590604,HIGH,0.6169
63.42281879194631,-75.89261744966443,HIGH,0.6169
63.42281879194631,-75.29530201342281,HIGH,0.6169
63.42281879194631,-74.69798657718121,HIGH,0.6169
63.42281879194631,-74.1006711409396,HIGH,0.6169
63.42281879194631,-73.50335570469798,HIGH,0.6169
63.42281879194631,-72.90604026845638,HIGH,0.6169
63.42281879194631,-72.30872483221476,HIGH,0.6169
63.42281879194631,-71.71140939597315,HIGH,0.6169
63.42281879194631,-71.11409395973153,HIGH,0.6169
63.42281879194631,-70.51677852348993,HIGH,0.6169
63.42281879194631,-69.91946308724832,HIGH,0.6169
63.42281879194631,-69.3221476510067,HIGH,0.6169
63.42281879194631,-68.7248322147651,HIGH,0.6169
63.42281879194631,-68.12751677852349,HIGH,0.6169
63.42281879194631,-67.53020134228187,HIGH,0.6169
63.42281879194631,-66.93288590604027,HIGH,0.6169
63.42281879194631,-66.33557046979865,HIGH,0.6169
63.42281879194631,-65.73825503355704,HIGH,0.6169
63.42281879194631,-65.14093959731544,HIGH,0.6169
63.42281879194631,-64.54362416107382,HIGH,0.6169
63.42281879194631,-63.94630872483221,HIGH,0.6172
63.42281879194631,-63.348993288590606,HIGH,0.6172
63.42281879194631,-62.75167785234899,HIGH,0.6172
63.42281879194631,-62.154362416107375,HIGH,0.6172
63.42281879194631,-61.557046979865774,HIGH,0.6172
63.42281879194631,-60.95973154362416,HIGH,0.6172
63.42281879194631,-60.36241610738254,HIGH,0.6172
63.42281879194631,-59.76510067114094,HIGH,0.6172
63.42281879194631,-59.16778523489933,HIGH,0.6153
63.42281879194631,-58.57046979865771,HIGH,0.6153
63.42281879194631,-57.97315436241611,HIGH,0.6153
63.42281879194631,-57.375838926174495,HIGH,0.6091
63.42281879194631,-56.77852348993288,HIGH,0.6091
63.42281879194631,-56.181208053691265,HIGH,0.6091
63.42281879194631,-55.58389261744966,HIGH,0.6091
63.42281879194631,-54.98657718120805,HIGH,0.6091
63.42281879194631,-54.38926174496643,HIGH,0.6091
63.42281879194631,-53.79194630872483,HIGH,0.6091
63.42281879194631,-53.194630872483216,HIGH,0.6091
63.42281879194631,-52.5973154362416,HIGH,0.6091
63.42281879194631,-52.0,HIGH,0.6091
63.70469798657718,-141.0,HIGH,0.6589
63.70469798657718,-140.40268456375838,HIGH,0.6589
63.70469798657718,-139.80536912751677,HIGH,0.6589
63.70469798657718,-139.20805369127515,HIGH,0.6589
63.70469798657718,-138.61073825503357,HIGH,0.671
63.70469798657718,-138.01342281879195,HIGH,0.6634
63.70469798657718,-137.41610738255034,HIGH,0.6613
63.70469798657718,-136.81879194630872,HIGH,0.6642
63.70469798657718,-136.2214765100671,HIGH,0.6642
63.70469798657718,-135.6241610738255,HIGH,0.6642
63.70469798657718,-135.0268456375839,HIGH,0.6655
63.70469798657718,-134.4295302013423,HIGH,0.6655
63.70469798657718,-133.83221476510067,HIGH,0.6655
63.70469798657718,-133.23489932885906,HIGH,0.6655
63.70469798657718,-132.63758389261744,HIGH,0.6655
63.70469798657718,-132.04026845637583,HIGH,0.6655
63.70469798657718,-131.44295302013424,HIGH,0.6655
63.70469798657718,-130.84563758389262,HIGH,0.6655
63.70469798657718,-130.248322147651,HIGH,0.6655
63.70469798657718,-129.6510067114094,HIGH,0.6655
63.70469798657718,-129.05369127516778,HIGH,0.6655
63.70469798657718,-128.45637583892616,HIGH,0.6655
63.70469798657718,-127.85906040268456,HIGH,0.6655
63.70469798657718,-127.26174496644295,HIGH,0.6655
63.70469798657718,-126.66442953020135,HIGH,0.6655
63.70469798657718,-126.06711409395973,HIGH,0.6655
63.70469798657718,-125.46979865771812,HIGH,0.6579
63.70469798657718,-124.87248322147651,HIGH,0.6612
63.70469798657718,-124.2751677852349,HIGH,0.6621
63.70469798657718,-123.67785234899328,HIGH,0.6621
63.70469798657718,-123.08053691275168,HIGH,0.6621
63.70469798657718,-122.48322147651007,HIGH,0.6621
63.70469798657718,-121.88590604026845,HIGH,0.6621
63.70469798657718,-121.28859060402684,HIGH,0.6621
63.70469798657718,-120.69127516778524,HIGH,0.6621
63.70469798657718,-120.09395973154362,HIGH,0.6621
63.70469798657718,-119.49664429530202,HIGH,0.6621
63.70469798657718,-118.8993288590604,HIGH,0.6621
63.70469798657718,-118.30201342281879,HIGH,0.6778
63.70469798657718,-117.70469798657717,HIGH,0.6649
63.70469798657718,-117.10738255033557,HIGH,0.6692
63.70469798657718,-116.51006711409396,HIGH,0.6698
63.70469798657718,-115.91275167785236,HIGH,0.6485
63.70469798657718,-115.31543624161074,HIGH,0.6304
63.70469798657718,-114.71812080536913,HIGH,0.63
63.70469798657718,-114.12080536912751,HIGH,0.63
63.70469798657718,-113.52348993288591,HIGH,0.6204
63.70469798657718,-112.9261744966443,HIGH,0.6239
63.70469798657718,-112.32885906040269,HIGH,0.6076
63.70469798657718,-111.73154362416108,HIGH,0.6208
63.70469798657718,-111.13422818791946,HIGH,0.6208
63.70469798657718,-110.53691275167785,HIGH,0.6262
63.70469798657718,-109.93959731543625,HIGH,0.6262
63.70469798657718,-109.34228187919463,HIGH,0.6311
63.70469798657718,-108.74496644295303,HIGH,0.6311
63.70469798657718,-108.14765100671141,HIGH,0.6311
63.70469798657718,-107.5503355704698,HIGH,0.6311
63.70469798657718,-106.95302013422818,HIGH,0.6327
63.70469798657718,-106.35570469798657,HIGH,0.6361
63.70469798657718,-105.75838926174497,HIGH,0.6175
63.70469798657718,-105.16107382550335,HIGH,0.6175
63.70469798657718,-104.56375838926175,HIGH,0.6175
63.70469798657718,-103.96644295302013,HIGH,0.6175
63.70469798657718,-103.36912751677852,HIGH,0.6175
63.70469798657718,-102.7718120805369,HIGH,0.6175
63.70469798657718,-102.1744966442953,HIGH,0.6175
63.70469798657718,-101.57718120805369,HIGH,0.6175
63.70469798657718,-100.97986577181209,HIGH,0.6175
63.70469798657718,-100.38255033557047,HIGH,0.6175
63.70469798657718,-99.78523489932886,HIGH,0.6143
63.70469798657718,-99.18791946308724,HIGH,0.6143
63.70469798657718,-98.59060402684563,HIGH,0.6143
63.70469798657718,-97.99328859060402,HIGH,0.6143
63.70469798657718,-97.39597315436242,HIGH,0.6132
63.70469798657718,-96.79865771812081,HIGH,0.6132
63.70469798657718,-96.20134228187919,HIGH,0.6132
63.70469798657718,-95.60402684563758,HIGH,0.6132
63.70469798657718,-95.00671140939596,HIGH,0.6132
63.70469798657718,-94.40939597315436,HIGH,0.6132
63.70469798657718,-93.81208053691276,HIGH,0.6132
63.70469798657718,-93.21476510067114,HIGH,0.6132
63.70469798657718,-92.61744966442953,HIGH,0.6132
63.70469798657718,-92.02013422818791,HIGH,0.6132
63.70469798657718,-91.4228187919463,HIGH,0.6132
63.70469798657718,-90.8255033557047,HIGH,0.6132
63.70469798657718,-90.22818791946308,HIGH,0.6132
63.70469798657718,-89.63087248322148,HIGH,0.6132
63.70469798657718,-89.03355704697987,HIGH,0.6132
63.70469798657718,-88.43624161073825,HIGH,0.6132
63.70469798657718,-87.83892617449663,HIGH,0.6132
63.70469798657718,-87.24161073825503,HIGH,0.6132
63.70469798657718,-86.64429530201342,HIGH,0.6132
63.70469798657718,-86.04697986577182,HIGH,0.6132
63.70469798657718,-85.4496644295302,HIGH,0.6132
63.70469798657718,-84.85234899328859,HIGH,0.6132
63.70469798657718,-84.25503355704697,HIGH,0.6132
63.70469798657718,-83.65771812080537,HIGH,0.6132
63.70469798657718,-83.06040268456375,HIGH,0.6132
63.70469798657718,-82.46308724832215,HIGH,0.6132
63.70469798657718,-81.86577181208054,HIGH,0.6132
63.70469798657718,-81.26845637583892,HIGH,0.6131
63.70469798657718,-80.67114093959731,HIGH,0.6131
63.70469798657718,-80.07382550335569,HIGH,0.6114
63.70469798657718,-79.47651006711409,HIGH,0.6169
63.70469798657718,-78.87919463087249,HIGH,0.6169
63.70469798657718,-78.28187919463087,HIGH,0.6169
63.70469798657718,-77.68456375838926,HIGH,0.6169
63.70469798657718,-77.08724832214764,HIGH,0.6169
63.70469798657718,-76.48993288590604,HIGH,0.6169
63.70469798657718,-75.89261744966443,HIGH,0.6169
63.70469798657718,-75.29530201342281,HIGH,0.6169
63.70469798657718,-74.69798657718121,HIGH,0.6169
63.70469798657718,-74.1006711409396,HIGH,0.6169
63.70469798657718,-73.50335570469798,HIGH,0.6169
63.70469798657718,-72.90604026845638,HIGH,0.6169
63.70469798657718,-72.30872483221476,HIGH,0.6169
63.70469798657718,-71.71140939597315,HIGH,0.6169
63.70469798657718,-71.11409395973153,HIGH,0.6169
63.70469798657718,-70.51677852348993,HIGH,0.6169
63.70469798657718,-69.91946308724832,HIGH,0.6169
63.70469798657718,-69.3221476510067,HIGH,0.6169
63.70469798657718,-68.7248322147651,HIGH,0.6169
63.70469798657718,-68.12751677852349,HIGH,0.6169
63.70469798657718,-67.53020134228187,HIGH,0.6169
63.70469798657718,-66.93288590604027,HIGH,0.6169
63.70469798657718,-66.33557046979865,HIGH,0.6169
63.70469798657718,-65.73825503355704,HIGH,0.6169
63.70469798657718,-65.14093959731544,HIGH,0.6169
63.70469798657718,-64.54362416107382,HIGH,0.6169
63.70469798657718,-63.94630872483221,HIGH,0.6172
63.70469798657718,-63.348993288590606,HIGH,0.6172
63.70469798657718,-62.75167785234899,HIGH,0.6172
63.70469798657718,-62.154362416107375,HIGH,0.6172
63.70469798657718,-61.557046979865774,HIGH,0.6172
63.70469798657718,-60.95973154362416,HIGH,0.6172
63.70469798657718,-60.36241610738254,HIGH,0.6172
63.70469798657718,-59.76510067114094,HIGH,0.6172
63.70469798657718,-59.16778523489933,HIGH,0.6153
63.70469798657718,-58.57046979865771,HIGH,0.6153
63.70469798657718,-57.97315436241611,HIGH,0.6153
63.70469798657718,-57.375838926174495,HIGH,0.6091
